,song_id,watson_response
898,1998,"{'usage': {'text_units': 1, 'text_characters': 2638, 'features': 3}, 'sentiment': {'document': {'score': -0.691899, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.363312, 'joy': 0.241983, 'fear': 0.104953, 'disgust': 0.031895, 'anger': 0.113078}}}, 'categories': [{'score': 0.744558, 'label': '/family and relationships/dating'}, {'score': 0.658131, 'label': '/family and relationships/bereavement'}, {'score': 0.628497, 'label': '/news and politics/crime'}]}"
899,1254,"{'usage': {'text_units': 1, 'text_characters': 591, 'features': 3}, 'sentiment': {'document': {'score': 0.997963, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.153377, 'joy': 0.632866, 'fear': 0.172341, 'disgust': 0.013025, 'anger': 0.046609}}}, 'categories': [{'score': 0.71576, 'label': ""/music and audio/children's music""}, {'score': 0.661207, 'label': '/family and relationships/dating'}, {'score': 0.587232, 'label': '/music and audio/r&b|soul|funk'}]}"
900,797,"{'usage': {'text_units': 1, 'text_characters': 1411, 'features': 3}, 'sentiment': {'document': {'score': -0.749206, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.204999, 'joy': 0.351736, 'fear': 0.081896, 'disgust': 0.054299, 'anger': 0.178871}}}, 'categories': [{'score': 0.879436, 'label': '/family and relationships'}, {'score': 0.749328, 'label': '/family and relationships/dating'}, {'score': 0.715792, 'label': '/family and relationships/marriage and civil unions'}]}"
901,1131,"{'usage': {'text_units': 1, 'text_characters': 1847, 'features': 3}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.118463, 'joy': 0.468482, 'fear': 0.098449, 'disgust': 0.049374, 'anger': 0.073604}}}, 'categories': [{'score': 0.587518, 'label': '/food & drink/food movements'}, {'score': 0.579907, 'label': '/music and audio/hip hop music'}, {'score': 0.568977, 'label': '/music and audio/classical music'}]}"
902,1451,"{'usage': {'text_units': 1, 'text_characters': 1679, 'features': 3}, 'sentiment': {'document': {'score': -0.934725, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.431774, 'joy': 0.163601, 'fear': 0.12789, 'disgust': 0.026537, 'anger': 0.102629}}}, 'categories': [{'score': 0.67024, 'label': '/family and relationships/bereavement'}, {'score': 0.638929, 'label': '/family and relationships/dating'}, {'score': 0.629186, 'label': '/movies/family and children movies'}]}"
903,1102,"{'usage': {'text_units': 1, 'text_characters': 2024, 'features': 3}, 'sentiment': {'document': {'score': 0.28981, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.182338, 'joy': 0.453194, 'fear': 0.097085, 'disgust': 0.051571, 'anger': 0.129729}}}, 'categories': [{'score': 0.612071, 'label': '/events and attractions/personal celebrations & life events'}, {'score': 0.584542, 'label': '/family and relationships/dating'}, {'score': 0.573139, 'label': '/news and politics/crime'}]}"
904,1339,"{'usage': {'text_units': 1, 'text_characters': 916, 'features': 3}, 'sentiment': {'document': {'score': -0.880217, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.186809, 'joy': 0.115791, 'fear': 0.053607, 'disgust': 0.011312, 'anger': 0.054304}}}, 'categories': [{'score': 0.722181, 'label': '/events and attractions/personal celebrations & life events/wedding'}, {'score': 0.61057, 'label': '/family and relationships/bereavement'}, {'score': 0.608578, 'label': '/events and attractions/personal celebrations & life events/funeral'}]}"
905,551,"{'usage': {'text_units': 1, 'text_characters': 2930, 'features': 3}, 'sentiment': {'document': {'score': 0.421782, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.213843, 'joy': 0.381023, 'fear': 0.163862, 'disgust': 0.035814, 'anger': 0.118413}}}, 'categories': [{'score': 0.788212, 'label': '/music and audio/hip hop music'}, {'score': 0.623402, 'label': ""/music and audio/children's music""}, {'score': 0.596185, 'label': '/family and relationships'}]}"
906,556,"{'usage': {'text_units': 1, 'text_characters': 1951, 'features': 3}, 'sentiment': {'document': {'score': -0.282832, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.19102, 'joy': 0.483113, 'fear': 0.093022, 'disgust': 0.038156, 'anger': 0.122139}}}, 'categories': [{'score': 0.653454, 'label': '/family and relationships'}, {'score': 0.627003, 'label': '/music and audio/rock music'}, {'score': 0.61367, 'label': '/family and relationships/dating'}]}"
907,646,"{'usage': {'text_units': 1, 'text_characters': 626, 'features': 3}, 'sentiment': {'document': {'score': 0.978612, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.195207, 'joy': 0.57045, 'fear': 0.095827, 'disgust': 0.020396, 'anger': 0.047781}}}, 'categories': [{'score': 0.737491, 'label': '/music and audio/r&b|soul|funk'}, {'score': 0.697751, 'label': ""/music and audio/children's music""}, {'score': 0.618396, 'label': '/music and audio/variety (music and audio)'}]}"
908,1940,"{'usage': {'text_units': 1, 'text_characters': 479, 'features': 3}, 'sentiment': {'document': {'score': 0.943145, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.192765, 'joy': 0.508175, 'fear': 0.109416, 'disgust': 0.030964, 'anger': 0.065163}}}, 'categories': [{'score': 0.591493, 'label': '/hobbies & interests/content production'}, {'score': 0.566033, 'label': '/music and audio/rock music/alternative rock'}, {'score': 0.564291, 'label': '/music and audio/alternative music'}]}"
909,716,"{'usage': {'text_units': 1, 'text_characters': 1414, 'features': 3}, 'sentiment': {'document': {'score': 0.379759, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.165558, 'joy': 0.291831, 'fear': 0.200385, 'disgust': 0.095216, 'anger': 0.094222}}}, 'categories': [{'score': 0.657058, 'label': '/food & drink/desserts and baking'}, {'score': 0.631718, 'label': '/music and audio/r&b|soul|funk'}, {'score': 0.621282, 'label': '/music and audio/hip hop music'}]}"
910,764,"{'usage': {'text_units': 1, 'text_characters': 3049, 'features': 3}, 'sentiment': {'document': {'score': 0.474931, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.162565, 'joy': 0.454764, 'fear': 0.19102, 'disgust': 0.035989, 'anger': 0.074904}}}, 'categories': [{'score': 0.761242, 'label': '/music and audio/hip hop music'}]}"
911,685,"{'usage': {'text_units': 1, 'text_characters': 1696, 'features': 3}, 'sentiment': {'document': {'score': 0.544053, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.201764, 'joy': 0.450016, 'fear': 0.111934, 'disgust': 0.033883, 'anger': 0.067993}}}, 'categories': [{'score': 0.776796, 'label': ""/music and audio/children's music""}, {'score': 0.670477, 'label': '/family and relationships/dating'}, {'score': 0.5763, 'label': '/music and audio/adult album alternative'}]}"
912,632,"{'usage': {'text_units': 1, 'text_characters': 2868, 'features': 3}, 'sentiment': {'document': {'score': 0.859238, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.17709, 'joy': 0.572761, 'fear': 0.114257, 'disgust': 0.072354, 'anger': 0.060014}}}, 'categories': [{'score': 0.885587, 'label': '/events and attractions/personal celebrations & life events/baby shower'}, {'score': 0.729422, 'label': '/family and relationships/dating'}, {'score': 0.686115, 'label': '/events and attractions/personal celebrations & life events/birth'}]}"
913,1234,"{'usage': {'text_units': 1, 'text_characters': 1372, 'features': 3}, 'sentiment': {'document': {'score': 0.395141, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.101941, 'joy': 0.593176, 'fear': 0.205189, 'disgust': 0.029781, 'anger': 0.057211}}}, 'categories': [{'score': 0.586465, 'label': '/automotive/auto shows'}, {'score': 0.554748, 'label': '/music and audio/adult contemporary music'}, {'score': 0.543229, 'label': ""/music and audio/children's music""}]}"
914,1995,"{'usage': {'text_units': 1, 'text_characters': 3508, 'features': 3}, 'sentiment': {'document': {'score': 0.367987, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.155297, 'joy': 0.416036, 'fear': 0.154215, 'disgust': 0.065843, 'anger': 0.08384}}}, 'categories': [{'score': 0.66874, 'label': '/music and audio/hip hop music'}, {'score': 0.648213, 'label': '/music and audio/r&b|soul|funk'}, {'score': 0.604705, 'label': '/family and relationships'}]}"
915,560,"{'usage': {'text_units': 1, 'text_characters': 3213, 'features': 3}, 'sentiment': {'document': {'score': -0.894301, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.140728, 'joy': 0.504523, 'fear': 0.125143, 'disgust': 0.082432, 'anger': 0.075249}}}, 'categories': [{'score': 0.614416, 'label': '/fine art/opera'}, {'score': 0.603001, 'label': '/fine art/modern art'}, {'score': 0.55568, 'label': '/music and audio/classical music'}]}"
916,206,"{'usage': {'text_units': 1, 'text_characters': 1841, 'features': 3}, 'sentiment': {'document': {'score': -0.992272, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.377062, 'joy': 0.237513, 'fear': 0.116385, 'disgust': 0.050661, 'anger': 0.081478}}}, 'categories': [{'score': 0.599159, 'label': '/sports/walking'}, {'score': 0.59899, 'label': '/news and politics/crime'}, {'score': 0.594572, 'label': '/family and relationships/bereavement'}]}"
917,1489,"{'usage': {'text_units': 1, 'text_characters': 1230, 'features': 3}, 'sentiment': {'document': {'score': -0.966204, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.298441, 'joy': 0.304361, 'fear': 0.096387, 'disgust': 0.037107, 'anger': 0.237315}}}, 'categories': [{'score': 0.677492, 'label': '/family and relationships/dating'}, {'score': 0.614788, 'label': '/music and audio/hip hop music'}, {'score': 0.564729, 'label': '/family and relationships/bereavement'}]}"
918,990,"{'usage': {'text_units': 1, 'text_characters': 765, 'features': 3}, 'sentiment': {'document': {'score': -0.88073, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.310524, 'joy': 0.285216, 'fear': 0.181256, 'disgust': 0.032008, 'anger': 0.083421}}}, 'categories': [{'score': 0.691412, 'label': '/events and attractions/personal celebrations & life events/baby shower'}, {'score': 0.637799, 'label': ""/music and audio/children's music""}, {'score': 0.630005, 'label': '/family and relationships'}]}"
919,1647,"{'usage': {'text_units': 1, 'text_characters': 1546, 'features': 3}, 'sentiment': {'document': {'score': -0.393065, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.241213, 'joy': 0.376535, 'fear': 0.130432, 'disgust': 0.035065, 'anger': 0.125356}}}, 'categories': [{'score': 0.719489, 'label': '/family and relationships/dating'}, {'score': 0.611946, 'label': '/family and relationships/divorce'}, {'score': 0.583482, 'label': '/movies/family and children movies'}]}"
920,961,"{'usage': {'text_units': 1, 'text_characters': 1812, 'features': 3}, 'sentiment': {'document': {'score': 0.5467, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.293103, 'joy': 0.304168, 'fear': 0.162624, 'disgust': 0.021717, 'anger': 0.107032}}}, 'categories': [{'score': 0.74063, 'label': '/travel/travel locations/north america travel'}, {'score': 0.696109, 'label': '/events and attractions'}, {'score': 0.662123, 'label': '/travel/travel locations/south america travel'}]}"
921,1879,"{'usage': {'text_units': 1, 'text_characters': 852, 'features': 3}, 'sentiment': {'document': {'score': -0.777091, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.361618, 'joy': 0.298385, 'fear': 0.228194, 'disgust': 0.041785, 'anger': 0.057294}}}, 'categories': [{'score': 0.696038, 'label': ""/music and audio/children's music""}, {'score': 0.672683, 'label': '/music and audio/hip hop music'}, {'score': 0.662135, 'label': '/music and audio/rock music/soft rock'}]}"
922,1251,"{'usage': {'text_units': 1, 'text_characters': 974, 'features': 3}, 'sentiment': {'document': {'score': 0.517067, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.202461, 'joy': 0.316734, 'fear': 0.063348, 'disgust': 0.096182, 'anger': 0.177912}}}, 'categories': [{'score': 0.744157, 'label': '/family and relationships'}, {'score': 0.70629, 'label': '/food & drink/alcoholic beverages'}, {'score': 0.68164, 'label': '/family and relationships/dating'}]}"
923,1472,"{'usage': {'text_units': 1, 'text_characters': 1545, 'features': 3}, 'sentiment': {'document': {'score': -0.520572, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.240057, 'joy': 0.359176, 'fear': 0.177606, 'disgust': 0.037967, 'anger': 0.063155}}}, 'categories': [{'score': 0.607774, 'label': '/news and politics/crime'}, {'score': 0.581655, 'label': '/music and audio/r&b|soul|funk'}, {'score': 0.579543, 'label': '/family and relationships/bereavement'}]}"
924,87,"{'usage': {'text_units': 1, 'text_characters': 1286, 'features': 3}, 'sentiment': {'document': {'score': -0.914155, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.271047, 'joy': 0.296513, 'fear': 0.164336, 'disgust': 0.056569, 'anger': 0.078827}}}, 'categories': [{'score': 0.739019, 'label': '/television/drama tv'}, {'score': 0.706097, 'label': '/television/comedy tv'}, {'score': 0.693027, 'label': '/television/holiday tv'}]}"
925,841,"{'usage': {'text_units': 1, 'text_characters': 1560, 'features': 3}, 'sentiment': {'document': {'score': -0.660964, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.326048, 'joy': 0.32071, 'fear': 0.151388, 'disgust': 0.060351, 'anger': 0.055938}}}, 'categories': [{'score': 0.652697, 'label': '/family and relationships'}, {'score': 0.642039, 'label': '/family and relationships/dating'}, {'score': 0.622477, 'label': '/music and audio/alternative music'}]}"
926,281,"{'usage': {'text_units': 1, 'text_characters': 2632, 'features': 3}, 'sentiment': {'document': {'score': 0.465962, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.309105, 'joy': 0.375041, 'fear': 0.116991, 'disgust': 0.039957, 'anger': 0.094468}}}, 'categories': [{'score': 0.668379, 'label': '/music and audio/rock music'}, {'score': 0.667326, 'label': '/music and audio/rock music/alternative rock'}, {'score': 0.655753, 'label': '/music and audio/alternative music'}]}"
927,382,"{'usage': {'text_units': 1, 'text_characters': 1549, 'features': 3}, 'sentiment': {'document': {'score': 0.270285, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.331324, 'joy': 0.360236, 'fear': 0.106421, 'disgust': 0.044233, 'anger': 0.057379}}}, 'categories': [{'score': 0.715175, 'label': '/events and attractions/personal celebrations & life events/baby shower'}, {'score': 0.606295, 'label': '/family and relationships'}, {'score': 0.585223, 'label': '/family and relationships/bereavement'}]}"
928,1261,"{'usage': {'text_units': 1, 'text_characters': 1425, 'features': 3}, 'sentiment': {'document': {'score': -0.881875, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.30197, 'joy': 0.232129, 'fear': 0.157913, 'disgust': 0.057205, 'anger': 0.133891}}}, 'categories': [{'score': 0.656268, 'label': '/family and relationships/dating'}, {'score': 0.583888, 'label': '/automotive/auto parts'}, {'score': 0.580278, 'label': '/events and attractions/personal celebrations & life events'}]}"
929,1531,"{'usage': {'text_units': 1, 'text_characters': 2355, 'features': 3}, 'sentiment': {'document': {'score': -0.297735, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.234839, 'joy': 0.428269, 'fear': 0.128369, 'disgust': 0.039985, 'anger': 0.06856}}}, 'categories': [{'score': 0.603406, 'label': '/events and attractions/personal celebrations & life events'}, {'score': 0.57551, 'label': '/events and attractions/comedy events'}, {'score': 0.553037, 'label': '/events and attractions/personal celebrations & life events/wedding'}]}"
